SampleID	SampID	Type_pSLOPE	NHD_pSLOPE	Site_Type	Area_mi2	SurfaceArea	TaxaID	N_taxa	Exclude	NonTarget	BCG_Attr	FFG	Thermal_Indicator	Phylum	SubPhylum	Class	SubClass	Order	Family	SubFamily	Tribe	Genus	SubGenus	Species	Habit	Life_Cycle	TolVal
Samp0005	KCSSWM-006__2013-08-23	depo	0.909	Lo	5.951832806	8	Pericoma/Telmatoscopus	11	FALSE	FALSE	4	GC	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Psychodidae	Psychodinae		Pericoma/Telmatoscopus			CN	Uni	7
Samp0005	KCSSWM-006__2013-08-23	depo	0.909	Lo	5.951832806	8	Polypedilum	1	FALSE	FALSE	4	SH	cool_warm	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Chironomidae	Chironominae	Chironomini	Polypedilum			CN	Uni	7
Samp0005	KCSSWM-006__2013-08-23	depo	0.909	Lo	5.951832806	8	Rhithrogena	25	FALSE	FALSE	3	SC	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Ephemeroptera	Heptageniidae			Rhithrogena			CN	Uni	7
Samp0005	KCSSWM-006__2013-08-23	depo	0.909	Lo	5.951832806	8	Rhyacophila angelita group	1	FALSE	FALSE	3	PR	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Trichoptera	Rhyacophilidae			Rhyacophila		angelita group	CN	Uni	7
Samp0005	KCSSWM-006__2013-08-23	depo	0.909	Lo	5.951832806	8	Rhyacophila narvae	1	FALSE	FALSE	2	PR	cold	Arthropoda	Hexapoda	Insecta	Pterygota	Trichoptera	Rhyacophilidae			Rhyacophila		narvae	CN	Uni	7
Samp0005	KCSSWM-006__2013-08-23	depo	0.909	Lo	5.951832806	8	Simulium	95	FALSE	FALSE	4	FC	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Simuliidae	Simuliinae	Simuliini	Simulium			CN	Uni	7
Samp0005	KCSSWM-006__2013-08-23	depo	0.909	Lo	5.951832806	8	Skwala	13	FALSE	FALSE	3	PR	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Plecoptera	Perlodidae	Perlodinae	Arcynopterygini	Skwala			CN	Uni	7
Samp0005	KCSSWM-006__2013-08-23	depo	0.909	Lo	5.951832806	8	Suwallia	31	FALSE	FALSE	3	PR	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Plecoptera	Chloroperlidae	Chloroperlinae		Suwallia			CN	Uni	7
Samp0005	KCSSWM-006__2013-08-23	depo	0.909	Lo	5.951832806	8	Sweltsa	33	FALSE	FALSE	3	PR	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Plecoptera	Chloroperlidae	Chloroperlinae		Sweltsa			CN	Uni	7
Samp0005	KCSSWM-006__2013-08-23	depo	0.909	Lo	5.951832806	8	Tvetenia bavarica group	1	FALSE	FALSE	4	GC	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Chironomidae	Orthocladiinae		Tvetenia		bavarica group	CN	Uni	7
Samp0005	KCSSWM-006__2013-08-23	depo	0.909	Lo	5.951832806	8	Zapada cinctipes	15	FALSE	FALSE	4	SH	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Plecoptera	Nemouridae	Nemourinae		Zapada		cinctipes	CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Americorophium	253	FALSE	FALSE	4	NA		Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Amphipoda	Corophiidae			Americorophium			CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Antocha	1	FALSE	FALSE	3	GC	cool_warm	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Tipulidae	Limoniinae	Limoniini	Antocha			CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Baetis tricaudatus complex	6	FALSE	FALSE	4	GC	cool_warm	Arthropoda	Hexapoda	Insecta	Pterygota	Ephemeroptera	Baetidae			Baetis		tricaudatus complex	CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Brillia	1	FALSE	FALSE	4	SH	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Chironomidae	Orthocladiinae		Brillia			CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Chelifera/Metachela	4	FALSE	FALSE	4	PR	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Empididae	Hemerodromiinae	Hemerodromiini	Chelifera/Metachela			CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Chironomidae	6	TRUE	FALSE	4	GC		Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Chironomidae						CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Corynoneura	1	FALSE	FALSE	4	GC	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Chironomidae	Orthocladiinae		Corynoneura			CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Crangonyx	16	FALSE	FALSE	5	GC	cool_warm	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Amphipoda	Crangonyctidae			Crangonyx			CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Cricotopus	11	FALSE	FALSE	4	SH	cool_warm	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Chironomidae	Orthocladiinae	Orthocladiini	Cricotopus			CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Dicosmoecus gilvipes	1	FALSE	FALSE	3	SC	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Trichoptera	Limnephilidae	Dicosmoecinae		Dicosmoecus		gilvipes	CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Dixa	2	FALSE	FALSE	3	GC	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Dixidae			Dixa			CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Eukiefferiella claripennis group	5	FALSE	FALSE	4	GC	cool_warm	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Chironomidae	Orthocladiinae		Eukiefferiella		claripennis	CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Ferrissia	1	FALSE	FALSE	4	SC	warm	Mollusca		Gastropoda		Basommatophora	Ancylidae			Ferrissia			CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Glossosoma	36	FALSE	FALSE	3	SC	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Trichoptera	Glossosomatidae	Glossosomatinae	Glossosomatini	Glossosoma			CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Heterlimnius corpulentus	6	FALSE	FALSE	3	GC	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Coleoptera	Elmidae	Elminae	Elmini	Heterlimnius		corpulentus	CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Hydatophylax hesperus	1	FALSE	FALSE	3	NA	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Trichoptera	Limnephilidae	Limnephilinae	Stenophylacini	Hydatophylax		hesperus	CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Lara	1	FALSE	FALSE	4	SH	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Coleoptera	Elmidae	Larainae		Lara			CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Leuctridae	1	FALSE	FALSE	3	SH	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Plecoptera	Leuctridae			Leuctridae			CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Limnophyes	2	FALSE	FALSE	4	GC	cool_warm	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Chironomidae	Orthocladiinae		Limnophyes			CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Malenka	3	FALSE	FALSE	4	SH	cool_warm	Arthropoda	Hexapoda	Insecta	Pterygota	Plecoptera	Nemouridae	Amphinemurinae		Malenka			CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Micropsectra	2	FALSE	FALSE	4	GC	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Chironomidae	Chironominae		Micropsectra			CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Narpus concolor	7	FALSE	FALSE	4	GC	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Coleoptera	Elmidae	Elminae	Elmini	Narpus		concolor	CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Nemata	3	FALSE	FALSE	4	OM		Nemata											CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Oligochaeta	75	FALSE	FALSE	4	GC		Annelida	Clitellata	Oligochaeta	Oligochaeta								CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Onocosmoecus unicolor	1	FALSE	FALSE	4	SH	cool_warm	Arthropoda	Hexapoda	Insecta	Pterygota	Trichoptera	Limnephilidae	Dicosmoecinae		Onocosmoecus		unicolor	CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Optioservus	23	FALSE	FALSE	4	SC	cool_warm	Arthropoda	Hexapoda	Insecta	Pterygota	Coleoptera	Elmidae			Optioservus			CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Parametriocnemus	19	FALSE	FALSE	4	GC	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Chironomidae	Orthocladiinae		Parametriocnemus			CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Parapsyche almota	1	FALSE	FALSE	4	PR	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Trichoptera	Hydropsychidae			Parapsyche		almota	CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Pisidium	1	FALSE	FALSE	4	FC	cold_cool	Mollusca		Bivalvia	Heterodonta	Veneroida	Sphaeriidae	Pisidiinae		Pisidium			CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Rheotanytarsus	1	FALSE	FALSE	4	FC	cool_warm	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Chironomidae	Chironominae		Rheotanytarsus			CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Rhyacophila betteni group	3	FALSE	FALSE	3	PR	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Trichoptera	Rhyacophilidae			Rhyacophila		betteni group	CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Rhyacophila brunnea/vemna group	1	FALSE	FALSE	3	PR	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Trichoptera	Rhyacophilidae			Rhyacophila		brunnea/vemna group	CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Sialis	1	FALSE	FALSE	4	PR	cool_warm	Arthropoda	Hexapoda	Insecta	Pterygota	Megaloptera	Sialidae			Sialis			CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Simulium	6	FALSE	FALSE	4	FC	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Simuliidae	Simuliinae	Simuliini	Simulium			CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Synorthocladius	1	FALSE	FALSE	3	GC	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Chironomidae	Orthocladiinae		Synorthocladius			CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Thienemanniella	3	FALSE	FALSE	4	GC	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Chironomidae	Orthocladiinae	Corynoneurini	Thienemanniella			CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Trombidiformes	4	FALSE	FALSE	4	NA		Arthropoda	Chelicerata	Arachnida	Acari	Trombidiformes							CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Tvetenia bavarica group	11	FALSE	FALSE	4	GC	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Chironomidae	Orthocladiinae		Tvetenia		bavarica group	CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Wormaldia	2	FALSE	FALSE	3	FC	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Trichoptera	Philopotamidae	Philopotaminae		Wormaldia			CN	Uni	7
Samp0006	KCSSWM-016 - Lower__2015-09-25	depo	0.574	Lo	8.209484473	NA	Zapada cinctipes	8	FALSE	FALSE	4	SH	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Plecoptera	Nemouridae	Nemourinae		Zapada		cinctipes	CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Baetis tricaudatus complex	29	FALSE	FALSE	4	GC	cool_warm	Arthropoda	Hexapoda	Insecta	Pterygota	Ephemeroptera	Baetidae			Baetis		tricaudatus complex	CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Brillia	6	FALSE	FALSE	4	SH	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Chironomidae	Orthocladiinae		Brillia			CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Chironomidae	3	TRUE	FALSE	4	GC		Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Chironomidae						CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Chloroperlidae	1	TRUE	FALSE	3	PR		Arthropoda	Hexapoda	Insecta	Pterygota	Plecoptera	Chloroperlidae						CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Cinygma	7	FALSE	FALSE	4	SC	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Ephemeroptera	Heptageniidae			Cinygma			CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Cinygmula	7	FALSE	FALSE	3	SC	cold	Arthropoda	Hexapoda	Insecta	Pterygota	Ephemeroptera	Heptageniidae			Cinygmula			CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Corynoneura	2	FALSE	FALSE	4	GC	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Chironomidae	Orthocladiinae		Corynoneura			CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Crangonyx	5	FALSE	FALSE	5	GC	cool_warm	Arthropoda	Crustacea	Malacostraca	Eumalacostraca	Amphipoda	Crangonyctidae			Crangonyx			CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Dicranota	2	FALSE	FALSE	4	PR	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Tipulidae	Limoniinae	Pediciini	Dicranota			CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Dixa	1	FALSE	FALSE	3	GC	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Dixidae			Dixa			CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Eukiefferiella claripennis group	2	FALSE	FALSE	4	GC	cool_warm	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Chironomidae	Orthocladiinae		Eukiefferiella		claripennis	CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Eukiefferiella tirolensis group	6	FALSE	FALSE	4	NA	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Chironomidae	Orthocladiinae		Eukiefferiella			CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Glossosoma	4	FALSE	FALSE	3	SC	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Trichoptera	Glossosomatidae	Glossosomatinae	Glossosomatini	Glossosoma			CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Glutops	1	FALSE	FALSE	2	PR	cold	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Pelecorhyncidae			Glutops			CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Hesperoperla pacifica	3	FALSE	FALSE	3	PR	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Plecoptera	Perlidae	Acroneuriinae	Acroneuriini	Hesperoperla		pacifica	CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Heterlimnius corpulentus	44	FALSE	FALSE	3	GC	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Coleoptera	Elmidae	Elminae	Elmini	Heterlimnius		corpulentus	CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Hydropsyche	3	FALSE	FALSE	4	FC	cool_warm	Arthropoda	Hexapoda	Insecta	Pterygota	Trichoptera	Hydropsychidae	Hydropsychinae		Hydropsyche			CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Hydrozoa	2	FALSE	FALSE	4	PR		Cnidaria	Medusozoa	Hydrozoa									CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Lepidostoma	2	FALSE	FALSE	4	SH		Arthropoda	Hexapoda	Insecta	Pterygota	Trichoptera	Lepidostomatidae	Lepidostomatinae		Lepidostoma			CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Malenka	1	FALSE	FALSE	4	SH	cool_warm	Arthropoda	Hexapoda	Insecta	Pterygota	Plecoptera	Nemouridae	Amphinemurinae		Malenka			CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Micropsectra	21	FALSE	FALSE	4	GC	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Chironomidae	Chironominae		Micropsectra			CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Narpus concolor	4	FALSE	FALSE	4	GC	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Coleoptera	Elmidae	Elminae	Elmini	Narpus		concolor	CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Neophylax splendens	1	FALSE	FALSE	2	SC	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Trichoptera	Uenoidae			Neophylax		splendens	CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Neoplasta	3	FALSE	FALSE	4	PR	cool_warm	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Empididae	Hemerodromiinae	Hemerodromiini	Neoplasta			CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Oligochaeta	97	FALSE	FALSE	4	GC		Annelida	Clitellata	Oligochaeta	Oligochaeta								CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Paraleptophlebia	35	FALSE	FALSE	4	GC	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Ephemeroptera	Leptophlebiidae			Paraleptophlebia			CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Parametriocnemus	8	FALSE	FALSE	4	GC	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Chironomidae	Orthocladiinae		Parametriocnemus			CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Rheotanytarsus	38	FALSE	FALSE	4	FC	cool_warm	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Chironomidae	Chironominae		Rheotanytarsus			CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Rhyacophila atrata complex	2	FALSE	FALSE	2	PR	cold	Arthropoda	Hexapoda	Insecta	Pterygota	Trichoptera	Rhyacophilidae			Rhyacophila			CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Rhyacophila betteni group	5	FALSE	FALSE	3	PR	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Trichoptera	Rhyacophilidae			Rhyacophila		betteni group	CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Rhyacophila blarina	5	FALSE	FALSE	3	PR	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Trichoptera	Rhyacophilidae			Rhyacophila		blarina	CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Rhyacophila brunnea/vemna group	7	FALSE	FALSE	3	PR	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Trichoptera	Rhyacophilidae			Rhyacophila		brunnea/vemna group	CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Simulium	53	FALSE	FALSE	4	FC	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Simuliidae	Simuliinae	Simuliini	Simulium			CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Skwala	2	FALSE	FALSE	3	PR	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Plecoptera	Perlodidae	Perlodinae	Arcynopterygini	Skwala			CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Sweltsa	10	FALSE	FALSE	3	PR	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Plecoptera	Chloroperlidae	Chloroperlinae		Sweltsa			CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Thienemanniella	1	FALSE	FALSE	4	GC	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Chironomidae	Orthocladiinae	Corynoneurini	Thienemanniella			CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Tipula	1	FALSE	FALSE	4	SH	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Tipulidae	Tipulinae		Tipula			CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Trombidiformes	3	FALSE	FALSE	4	NA		Arthropoda	Chelicerata	Arachnida	Acari	Trombidiformes							CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Turbellaria	3	FALSE	FALSE	x			Platyhelminthes		Turbellaria									CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Tvetenia bavarica group	3	FALSE	FALSE	4	GC	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Chironomidae	Orthocladiinae		Tvetenia		bavarica group	CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Wormaldia	1	FALSE	FALSE	3	FC	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Trichoptera	Philopotamidae	Philopotaminae		Wormaldia			CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Zapada cinctipes	63	FALSE	FALSE	4	SH	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Plecoptera	Nemouridae	Nemourinae		Zapada		cinctipes	CN	Uni	7
Samp0007	KCSSWM-015__2014-09-10	trans_eros	2.154	Hi	2.871668981	8	Zapada oregonensis group	4	FALSE	FALSE	3	SH	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Plecoptera	Nemouridae	Nemourinae		Zapada		oregonensis group	CN	Uni	7
Samp0009	06039CSR_Bug_2006-07-13	trans_eros	3.872	Hi	3.131220313	8	Ametor	3	FALSE	FALSE	3	PR	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Coleoptera	Hydrophilidae	Hydrophilinae	Sperchopsini	Ametor			CN	Uni	7
Samp0009	06039CSR_Bug_2006-07-13	trans_eros	3.872	Hi	3.131220313	8	Atrichopogon	1	FALSE	FALSE	4	PR	cool_warm	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Ceratopogonidae	Forcipomyiinae		Atrichopogon			CN	Uni	7
Samp0009	06039CSR_Bug_2006-07-13	trans_eros	3.872	Hi	3.131220313	8	Baetidae	43	FALSE	FALSE	4	GC		Arthropoda	Hexapoda	Insecta	Pterygota	Ephemeroptera	Baetidae						CN	Uni	7
Samp0009	06039CSR_Bug_2006-07-13	trans_eros	3.872	Hi	3.131220313	8	Boreochlus	1	FALSE	FALSE	4	GC		Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Chironomidae	Podonominae	Boreochlini	Boreochlus			CN	Uni	7
Samp0009	06039CSR_Bug_2006-07-13	trans_eros	3.872	Hi	3.131220313	8	Brillia	86	FALSE	FALSE	4	SH	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Chironomidae	Orthocladiinae		Brillia			CN	Uni	7
Samp0009	06039CSR_Bug_2006-07-13	trans_eros	3.872	Hi	3.131220313	8	Chelifera/Metachela	4	FALSE	FALSE	4	PR	cold_cool	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Empididae	Hemerodromiinae	Hemerodromiini	Chelifera/Metachela			CN	Uni	7
Samp0009	06039CSR_Bug_2006-07-13	trans_eros	3.872	Hi	3.131220313	8	Chironomini	2	FALSE	FALSE	4	GC	warm	Arthropoda	Hexapoda	Insecta	Pterygota	Diptera	Chironomidae	Chironominae	Chironomini	Chironomini			CN	Uni	7
